,age,cit,educ,engl,occ,birth,sex,wageinc,wkswrkd,yrentry,powspuma
14668,41.0736098,1,11,0,101,16,1,75000,51,0,6309
14669,37.48512884,1,12,0,141,34,1,30000,48,0,6309
14670,36.71096107,4,13,10,101,207,1,65000,50,1979,0
14671,29.88523922,5,14,20,100,211,1,48000,52,1987,6309
14672,34.06088552,1,14,0,102,36,1,160,1,0,6309
14673,39.37943239,5,13,0,101,239,1,59000,26,1993,6309
14674,41.39133228,4,12,10,101,233,1,42300,48,1979,0
14675,89.3331602,1,11,0,100,53,2,15200,16,0,0
14676,27.005749,1,12,0,100,6,1,41000,50,0,6309
14677,63.04266528,1,14,10,101,6,1,0,0,0,0
14678,35.73777518,1,14,0,102,17,2,70000,52,0,6309
14679,41.59210028,1,13,10,101,48,2,50000,52,0,6309
14680,27.94022098,1,11,10,100,6,2,37800,40,0,6309
14681,27.43923082,5,15,10,102,210,1,14000,16,1999,0
14682,45.3844645,1,12,0,102,6,1,25000,52,0,6309
14683,32.58976172,5,13,10,102,362,2,43000,52,1990,6309
14684,32.01979427,1,12,0,100,6,1,38000,52,0,6309
14685,39.48168231,1,13,0,102,34,2,65000,52,0,6309
14686,45.17725838,1,13,0,102,17,1,0,0,0,0
14687,35.89151909,1,14,10,100,6,1,65000,52,0,6309
14688,30.09297069,4,13,10,100,223,1,40000,52,1980,6309
14689,38.26371387,4,11,10,140,233,1,66000,52,1980,6309
14690,34.58655647,4,13,10,100,303,2,42000,52,1982,6309
14691,51.7377481,1,15,0,101,6,1,76000,52,0,6309
14692,32.74321491,4,13,10,100,224,1,49000,52,1971,6309
14693,30.28007761,4,13,20,102,217,1,64000,52,1985,6309
14694,26.86372637,5,13,20,101,217,1,62000,52,1985,6309
14695,30.80512998,1,11,20,100,6,1,22000,48,0,6309
14696,30.25055743,5,13,0,100,414,1,55000,52,1990,6309
14697,41.47180211,1,11,10,101,36,1,0,0,0,0
14698,54.3273966,1,10,0,100,36,2,325000,52,0,6309
14699,29.2944995,5,12,10,100,202,2,7200,12,1994,0
14700,55.33457057,4,13,10,101,212,1,70000,52,1976,6309
14701,26.47205845,4,12,10,100,158,2,27500,52,1987,6309
14702,38.45828356,1,13,0,102,6,1,70000,52,0,6309
14703,45.47168188,1,13,0,101,11,2,55000,52,0,6309
14704,27.55637983,5,13,10,100,212,1,48200,52,1985,6309
14705,30.97985361,1,13,0,101,25,1,20000,48,0,6309
14706,37.79886888,1,13,0,101,6,1,65000,52,0,6309
14707,30.53557745,4,13,0,100,211,1,30000,52,1974,6309
14708,29.56797702,5,13,10,100,165,1,28000,52,1988,6309
14709,34.36831437,1,12,0,100,39,1,76000,52,0,6309
14710,42.92050435,4,9,20,100,158,1,60000,52,1989,6309
14711,42.45518149,4,13,10,100,158,2,57000,24,1992,0
14712,60.69521935,1,12,0,141,36,1,59000,52,0,6309
14713,49.31779217,4,12,20,140,247,1,50000,52,1979,6309
14714,41.63265255,1,11,10,100,36,2,27000,44,0,6309
14715,37.70297487,1,13,0,100,6,2,62000,26,0,0
14716,30.48351741,4,13,10,101,212,1,60000,52,1989,6309
14717,37.97771302,4,13,10,102,243,1,52000,52,1980,6309
14718,48.53291933,4,11,10,141,303,1,64000,52,1959,6309
14719,28.76696657,1,13,0,101,36,1,41800,52,0,6309
14720,28.6233004,4,13,10,100,212,2,13700,14,1980,0
14721,55.00345039,4,11,0,141,116,1,59000,52,1978,6309
14722,27.32989073,1,9,0,101,36,1,0,10,0,6309
14723,36.03520126,5,13,10,101,210,2,55000,52,1998,6309
14724,39.6948713,4,13,10,141,212,1,46000,52,1987,6309
14725,45.87658628,4,13,20,101,158,1,79000,52,1988,6309
14726,44.33792758,4,13,20,101,158,2,66000,44,1980,6309
14727,59.79096703,1,11,0,141,6,1,47600,49,0,6309
14728,32.90722877,1,12,11,101,6,1,50000,52,0,6309
14729,26.61845836,5,13,0,102,217,1,60000,52,1981,6309
14730,38.1801277,4,12,10,101,312,1,65000,52,1984,6309
14731,31.95361657,5,13,10,101,210,1,63000,48,1995,6309
14732,35.43735327,1,16,0,101,17,1,0,35,0,6309
14733,50.71984371,1,13,0,141,6,1,64000,52,0,6309
14734,24.16123002,5,13,10,100,449,1,0,52,1999,6309
14735,33.93717496,1,11,0,100,53,1,10900,48,0,6309
14736,46.11086272,5,13,10,100,212,1,0,52,1987,6309
14737,23.39239301,4,11,10,101,158,1,23400,52,1989,6230
14738,51.76112057,1,12,0,101,6,1,65000,52,0,6309
14739,53.89198686,1,14,0,100,6,1,30500,41,0,6309
14740,34.10635131,4,11,10,101,313,2,40000,52,1973,6309
14741,38.44838094,5,13,11,100,224,1,56000,52,1984,6309
14742,35.67623685,4,12,10,100,327,1,57000,52,1968,6309
14743,43.53003632,1,13,0,101,6,1,80000,52,0,6309
14744,37.20853676,4,9,20,100,216,1,60000,50,1979,0
14745,41.97975813,1,13,0,101,9,2,0,0,0,0
14746,39.48862845,4,13,10,102,217,2,79000,52,1981,6309
14747,38.13395931,1,13,0,101,6,1,60000,52,0,6309
14748,28.87218329,5,11,10,100,158,2,27500,52,1981,6309
14749,49.18363007,4,14,10,102,209,2,77000,52,1973,6309
14750,36.73563922,4,13,10,141,224,1,80000,52,1982,6309
14751,25.2241072,1,13,0,101,6,1,18000,50,0,6309
14752,55.72027343,1,14,0,101,6,1,20000,52,0,6309
14753,39.94904713,5,13,10,100,210,1,98000,52,1996,6309
14754,49.29740991,5,13,10,100,210,2,9000,17,1997,6309
14755,43.0922247,5,14,10,141,128,1,0,52,1981,6309
14756,27.95880158,4,13,10,100,240,2,49100,52,1981,6309
14757,60.91475717,4,11,0,141,370,1,74000,52,1961,6309
14758,60.05901368,5,14,20,101,212,1,11700,52,1992,6309
14759,25.53183884,4,13,10,106,247,1,8100,52,1979,6309
14760,41.38566461,1,14,10,100,18,1,40000,52,0,6309
14761,31.5875206,1,11,0,101,36,1,40000,52,0,6309
14762,26.57153998,1,13,0,102,27,1,65000,47,0,6309
14763,59.59707606,4,10,10,100,303,1,0,50,1954,6309
14764,25.81291325,1,13,10,100,25,1,30000,52,0,6309
14765,31.73485375,1,13,0,102,19,1,53000,52,0,6309
14766,33.55899828,1,16,10,102,42,2,60000,52,0,6309
14767,56.33788733,1,14,0,101,15,1,85000,52,0,6309
14768,57.87080939,4,16,10,102,212,1,100000,52,1980,6309
14769,50.8747952,4,14,0,141,303,1,0,12,1977,0
14770,45.01462702,5,13,0,101,138,1,0,0,1976,6309
14771,34.53548862,1,14,0,101,25,2,60000,52,0,6309
14772,23.66478571,1,11,0,100,42,1,19000,26,0,6309
14773,28.85023452,5,11,10,100,501,1,50000,26,1973,0
14774,24.01372404,1,13,0,100,4,1,30000,52,0,6309
14775,31.43820997,4,12,0,101,217,1,35200,36,1999,6309
14776,39.34466465,1,13,0,100,26,1,66000,47,0,6309
14777,18.36915532,1,10,10,101,6,1,2400,12,0,0
14778,26.93046118,1,13,0,101,42,1,53000,52,0,6309
14779,49.40467204,1,11,10,141,6,1,91000,50,0,6309
14780,36.01666453,1,13,0,101,6,1,40000,52,0,6309
14781,32.08898294,4,13,20,102,220,1,75000,40,1985,6500
14782,47.15327905,1,13,0,100,6,2,35000,52,0,6309
14783,32.85992899,1,14,0,101,6,2,53000,52,0,6309
14784,29.76692886,4,13,10,102,215,1,65000,52,1979,6309
14785,31.46812173,1,13,0,101,23,1,70000,52,0,6309
14786,47.56241189,4,16,20,101,163,1,65000,52,1990,0
14787,29.2024494,5,5,40,106,303,2,52000,52,1992,0
14788,45.73046047,4,14,10,102,240,1,115000,52,1982,6309
14789,39.83547285,1,13,0,141,17,1,85000,52,0,6309
14790,58.32540741,1,11,10,106,6,1,45000,52,0,6309
14791,41.75392495,1,14,0,101,6,1,0,40,0,6309
14792,53.42755183,5,14,20,102,207,1,31100,52,1996,6309
14793,39.86655622,1,13,10,100,55,1,44000,52,0,6309
14794,20.50612087,1,9,0,101,55,1,2500,12,0,0
14795,19.13831661,1,11,0,102,6,1,8000,30,0,6309
14796,51.77066413,1,12,0,100,39,1,50000,49,0,6309
14797,30.15597417,1,13,0,102,55,1,99000,52,0,6309
14798,23.88427726,1,13,0,106,6,1,1000,4,0,0
14799,24.22561548,1,13,0,100,4,1,26000,37,0,6309
14800,46.88609091,1,11,0,100,36,1,55000,52,0,6309
14801,43.09966172,1,13,0,101,6,1,36000,40,0,6309
14802,30.56179379,5,12,0,140,139,1,42800,52,1998,6309
14803,25.25058938,4,11,0,102,240,1,28000,52,1975,6309
14804,26.28604768,1,14,0,100,48,2,32000,32,0,6309
14805,29.56618234,5,16,10,102,207,1,36700,52,1996,6309
14806,27.201703,1,13,0,102,6,1,63000,52,0,6309
14807,29.78353414,5,13,10,101,233,1,42000,52,1992,6309
14808,23.90573009,1,14,0,102,6,1,30000,32,0,0
14809,28.26220702,1,13,0,101,6,1,60000,52,0,6309
14810,30.58767868,4,13,20,102,303,2,40000,52,1980,0
14811,29.57157448,5,10,20,100,240,1,0,0,1988,0
14812,39.98425294,5,13,10,102,231,1,325000,52,1986,6309
14813,63.46395046,1,13,0,141,42,1,100000,4,0,6309
14814,22.97142027,1,14,10,101,26,1,16500,52,0,6309
14815,34.19852523,1,13,0,101,6,1,60000,52,0,6309
14816,44.9757875,1,11,0,101,17,1,0,42,0,6309
14817,60.36154393,5,14,0,101,368,1,105000,49,1974,0
14818,33.70063414,1,13,0,140,37,1,49000,52,0,6309
14819,24.93217492,1,13,0,102,6,1,36000,52,0,6309
14820,46.08249804,1,13,0,102,23,1,120000,52,0,6309
14821,19.40489923,1,11,0,102,6,1,4000,20,0,6309
14822,72.03478807,1,13,0,141,6,1,0,0,0,0
14823,31.69128472,5,13,0,100,343,1,0,52,1977,6309
14824,27.32585517,1,13,0,100,6,2,44000,52,0,6309
14825,30.29518398,1,14,10,141,6,1,0,0,0,6309
14826,19.709607,4,8,10,101,209,1,47600,50,1998,6309
14827,34.71648838,1,13,0,102,17,2,78000,52,0,6309
14828,25.02725167,1,11,0,100,6,1,25000,52,0,6309
14829,47.03828583,1,13,0,102,6,2,73000,52,0,6309
14830,46.41278519,4,13,10,100,233,2,58000,52,1974,6309
14831,58.70087944,4,14,10,101,226,2,72000,52,1973,6309
14832,34.90301079,4,9,10,101,312,1,18000,52,1981,0
14833,47.51280169,1,15,0,101,6,2,90000,52,0,6309
14834,37.7027355,5,12,10,100,416,2,40000,52,1996,6309
14835,26.52860553,1,13,0,100,24,1,50000,52,0,6309
14836,32.50781944,1,14,10,102,36,1,0,0,0,0
14837,41.79505,4,14,20,141,211,1,82000,52,1986,6309
14838,34.12517112,2,10,10,100,60,1,32000,52,1978,6309
14839,30.88411554,1,13,0,102,6,1,80000,52,0,6309
14840,32.3203211,1,13,0,106,19,2,52000,50,0,6500
14841,19.33676748,1,11,0,101,36,1,12000,11,0,0
14842,23.36966082,1,13,0,102,17,2,49700,51,0,6309
14843,23.24563337,5,13,0,101,301,1,18000,36,1998,0
14844,29.53705347,1,13,0,102,6,1,43000,52,0,6309
14845,32.69514584,5,13,0,140,119,2,34000,52,1991,6309
14846,45.1621475,1,12,0,141,6,1,75000,52,0,6309
14847,62.88198118,1,16,0,100,17,1,90000,52,0,6500
14848,23.93780802,1,13,10,141,48,1,12000,50,0,6309
14849,25.17698649,5,13,10,100,226,1,67000,50,1995,0
14850,52.30444734,1,13,0,101,17,1,84000,52,0,6309
14851,85.45101564,1,11,0,100,6,1,60000,40,0,6309
14852,33.46563915,1,13,0,100,8,1,110000,52,0,6309
14853,33.12732526,5,8,41,106,303,2,40000,48,1998,6309
14854,33.9326683,1,11,0,101,26,1,0,0,0,0
14855,27.6855476,1,13,0,106,6,1,32000,52,0,6309
14856,22.53205416,5,11,0,101,138,1,13000,52,1996,6309
14857,21.66033088,1,9,10,101,6,1,20000,52,0,6230
14858,29.25957318,4,13,20,100,247,1,32000,46,1981,6309
14859,45.38424441,1,13,0,141,6,1,28000,40,0,6309
14860,45.33004331,3,11,0,101,224,1,0,0,1955,0
14861,41.49927457,2,13,10,100,72,2,40000,8,1999,6309
14862,30.97655495,5,16,10,102,110,1,30000,52,1975,6309
14863,41.85403833,4,14,10,100,210,1,75000,52,1981,6309
14864,43.66076511,1,13,0,101,6,1,84000,52,0,6230
14865,36.02722048,5,14,10,102,364,1,10000,16,1997,6309
14866,50.83600861,1,9,0,100,28,1,35400,52,0,6309
14867,36.02368326,1,13,0,101,6,1,109000,52,0,6309
14868,39.84721735,1,11,0,141,6,1,10200,45,0,6309
14869,37.02887153,1,14,0,101,48,1,12000,45,0,0
14870,29.34020652,1,13,0,101,34,1,130,1,0,0
14871,33.83538473,4,13,10,102,303,1,80000,44,1967,6309
14872,46.58626184,4,14,10,100,209,1,100000,50,1974,6309
14873,41.51657259,4,13,20,101,209,2,45000,52,1976,6409
14874,23.43543031,5,13,10,102,209,1,3700,12,1995,6309
14875,33.49834255,1,14,0,101,36,1,70000,52,0,6309
14876,49.26757075,1,12,0,141,31,1,72000,52,0,6409
14877,53.16444637,1,14,0,100,9,1,40000,52,0,6309
14878,49.61777613,1,13,0,100,36,2,40000,52,0,6309
14879,29.89211951,5,11,10,100,303,1,43300,52,1989,6309
14880,36.42442965,1,13,10,100,6,1,10300,18,0,0
14881,36.24018259,1,13,10,141,6,1,58000,52,0,6309
14882,21.87303213,1,11,10,100,6,2,4000,42,0,6309
14883,22.55524065,1,11,10,141,6,2,25000,52,0,6309
14884,30.20961026,4,11,10,101,303,1,40000,52,1974,6309
14885,38.89509524,1,13,0,100,51,1,34500,52,0,6500
14886,43.11940248,4,14,20,100,240,1,35000,52,1982,6309
14887,41.35800867,4,14,20,101,240,2,35000,52,1983,6309
14888,59.95942056,1,14,0,141,6,1,69000,50,0,6500
14889,51.67081431,4,13,10,102,207,1,61000,52,1969,6309
14890,42.08876478,1,14,0,100,6,1,30000,48,0,6500
14891,38.62214313,1,13,0,141,6,1,69000,52,0,6500
14892,43.68259434,1,11,0,102,53,1,80000,52,0,6500
14893,25.77904512,1,11,0,101,6,1,26000,52,0,6309
14894,53.48955724,4,13,10,101,233,1,80000,40,1971,6409
14895,35.057745,1,12,10,100,6,1,80000,52,0,6309
14896,50.38736196,5,11,20,140,207,1,36000,52,1986,0
14897,38.28161369,1,13,0,100,36,2,81000,52,0,6409
14898,44.97067982,1,9,0,100,13,1,76000,52,0,6309
14899,57.19567124,1,13,20,141,6,1,91000,50,0,0
14900,34.51373847,4,13,10,102,327,1,63000,2,1966,6200
14901,57.87684156,1,16,0,102,42,1,27500,32,0,0
14902,41.18915034,1,11,0,102,39,1,68000,26,0,6309
14903,33.40407104,1,13,20,101,6,1,69000,52,0,6309
14904,53.29417967,1,11,10,141,4,1,58000,52,0,0
14905,54.78271162,5,11,20,101,217,1,35000,52,1977,6309
14906,43.90667858,1,11,0,101,6,1,84000,52,0,6309
14907,39.23862505,1,13,0,101,48,2,0,50,0,6309
14908,41.02881901,1,11,0,100,6,2,53000,52,0,6309
14909,29.56479294,1,11,0,101,6,1,38000,40,0,6309
14910,35.27934547,1,11,0,100,6,2,53000,52,0,6309
14911,48.33295324,1,11,0,100,6,1,35000,52,0,6500
14912,53.04486839,1,12,0,102,17,1,86000,52,0,6309
14913,41.29461143,1,13,0,101,6,1,0,52,0,6309
14914,53.43539421,5,13,0,100,301,2,22500,52,1955,6500
14915,33.36414651,1,12,0,102,6,1,70000,52,0,6309
14916,55.7419612,1,13,0,101,56,1,325000,52,0,6309
14917,45.22526403,1,13,10,100,6,2,67000,52,0,6309
14918,46.20693215,1,14,0,102,6,1,112000,52,0,6309
14919,38.51165657,4,13,20,102,240,2,45000,52,1981,6309
14920,32.34005437,1,12,0,100,6,2,43000,52,0,6500
14921,40.97806273,1,16,0,101,39,1,100000,52,0,6309
14922,45.0244733,1,11,0,102,6,2,50000,52,0,6309
14923,36.25007264,1,13,0,102,6,1,56000,52,0,6500
14924,39.91340381,1,13,0,101,53,1,80000,52,0,6309
14925,44.70169842,5,13,20,100,240,1,50000,52,1988,6309
14926,36.29609671,1,13,0,102,6,1,65000,52,0,6309
14927,41.55224858,1,13,0,102,6,1,110000,52,0,6500
14928,29.26825666,1,11,0,100,6,1,50000,52,0,6500
14929,24.35576402,5,12,10,101,303,1,10800,20,1994,6309
14930,38.8485222,4,13,20,101,247,1,69000,52,1990,6309
14931,51.39742014,1,14,10,102,48,1,80000,52,0,6309
14932,34.22044555,5,14,10,101,240,2,37000,51,1991,6500
14933,48.65578775,1,13,0,141,17,1,62000,52,0,6309
14934,18.10053972,1,9,0,100,41,1,8000,16,0,0
14935,46.80838467,1,13,10,100,48,2,9000,18,0,6409
14936,56.94541482,5,13,30,101,240,1,52000,52,1987,6309
14937,44.84850748,1,11,0,140,25,1,100,3,0,0
14938,49.16973564,1,12,10,100,6,1,97000,52,0,6500
14939,23.98487157,4,11,10,100,240,1,30000,52,1982,6309
14940,33.29994363,1,12,10,100,6,1,62000,52,0,6309
14941,52.55013028,1,13,0,102,6,1,112000,52,0,6309
14942,23.86486779,4,13,10,101,240,1,24000,39,1988,6309
14943,50.84873431,1,13,0,101,6,1,60000,52,0,6309
14944,29.34829126,4,13,10,101,207,1,45000,52,1986,6309
14945,51.52785049,4,14,20,141,207,1,70000,50,1965,6500
14946,28.37219113,1,13,0,102,6,1,48000,52,0,6409
14947,56.99178968,4,11,10,100,315,1,20000,52,1964,6309
14948,30.13083302,1,13,0,102,6,1,65000,52,0,6409
14949,56.03941479,1,11,0,101,56,1,0,0,0,0
14950,51.67379326,4,12,10,101,207,2,65000,52,1964,6309
14951,25.91811822,5,13,10,140,217,1,28000,14,1975,6309
14952,40.07389835,4,13,10,100,247,1,70000,52,1976,6309
14953,31.75736483,4,13,10,100,303,2,9900,42,1969,6309
14954,41.08015061,1,10,10,101,6,1,47000,52,0,6309
14955,50.60524735,1,12,0,100,6,2,0,25,0,0
14956,17.18377204,1,7,0,101,6,2,0,12,0,0
14957,22.3106971,1,13,0,100,6,1,500,12,0,0
14958,25.2266538,1,11,10,100,6,1,26000,52,0,6600
14959,37.05889745,5,14,10,100,210,1,70000,52,1997,6309
14960,63.02830107,1,15,10,141,6,1,5400,52,0,0
14961,58.37696637,4,13,21,100,240,1,8000,15,1964,0
14962,45.8745764,1,11,0,141,6,1,60000,52,0,6409
14963,20.64943823,1,11,10,101,6,2,8000,13,0,0
14964,29.84634207,5,14,10,100,210,1,69000,50,1997,6309
14965,57.07919777,1,13,0,102,6,1,62000,52,0,6309
14966,32.11566125,5,14,10,140,210,2,55000,52,1996,6309
14967,30.97967162,5,14,10,102,210,1,55000,52,1996,6409
14968,56.41144247,4,14,10,101,233,1,52000,52,1980,6500
14969,36.54315892,1,9,10,100,6,2,50000,52,0,6309
14970,40.1678947,4,13,10,101,220,1,40000,52,1972,6309
14971,39.28968768,1,11,21,101,6,1,55000,52,0,6309
14972,35.87848162,5,13,10,106,210,1,83000,52,1998,6309
14973,34.23162919,5,14,30,101,217,1,35000,45,1989,6309
14974,33.37495167,1,13,0,101,6,1,50000,52,0,6309
14975,29.02899161,1,13,0,100,6,1,18100,48,0,6309
14976,30.13737904,4,13,20,100,247,1,43000,52,1983,6309
14977,53.97765293,5,13,30,100,207,2,8000,52,1998,6309
14978,25.56714007,4,13,10,101,247,1,38200,52,1980,6600
14979,30.86333938,4,13,20,101,206,1,0,0,1980,6309
14980,47.29989157,5,10,30,141,207,1,10400,52,1997,6309
14981,34.7989264,4,14,10,101,217,1,60000,50,1975,6309
14982,34.65626685,1,9,0,100,6,1,41000,36,0,6309
14983,30.60127226,5,14,20,102,207,1,50000,50,1997,6309
14984,24.27205196,4,13,10,141,247,1,41000,52,1989,6309
14985,69.12334587,4,13,30,100,247,1,0,40,1985,0
14986,36.59553016,5,13,20,102,240,1,17300,16,1997,6309
14987,77.25953519,1,13,0,141,9,1,0,0,0,0
14988,30.38609868,4,13,20,101,223,1,100000,50,1980,6309
14989,25.34639947,4,13,10,101,247,1,30000,52,1989,6309
14990,67.91028147,1,13,10,100,6,1,0,50,0,6309
14991,38.52196886,5,13,10,101,211,1,50000,52,1981,6309
14992,27.44460422,4,12,10,102,209,1,15000,52,1986,6309
14993,29.20168423,1,13,0,102,48,1,63000,52,0,6309
14994,31.9133408,5,14,0,101,210,2,75000,40,1992,6309
14995,21.28620114,1,11,0,101,53,1,0,0,0,0
14996,51.84478989,1,8,0,101,6,2,36400,26,0,6309
14997,29.32406546,5,13,10,101,210,1,67000,52,1997,6309
14998,25.47399264,4,13,20,100,209,1,12000,30,1982,0
14999,34.87199413,4,13,10,101,247,1,14100,20,1980,6230
15000,41.95345081,1,9,0,100,8,1,67000,52,0,6309
15001,34.64537122,4,13,20,102,247,1,54000,52,1979,6309
15002,35.20362437,1,14,0,102,6,1,121000,52,0,6309
15003,36.64683679,4,13,0,100,303,2,73000,52,1991,6309
15004,28.55048728,1,13,10,102,6,1,45000,48,0,6500
15005,60.46177912,1,13,0,141,6,1,62000,52,0,6309
15006,53.48476531,4,14,20,141,207,1,70000,52,1987,6309
15007,22.58881815,1,13,0,102,6,1,33000,52,0,6309
15008,38.06127198,4,13,30,101,240,2,50000,52,1992,6309
15009,41.06885796,4,12,20,101,249,2,53000,52,1970,6309
15010,24.38915851,5,13,20,100,240,1,37000,18,1990,6500
15011,38.056143,1,13,0,100,35,1,105000,52,0,6309
15012,23.85793189,4,13,10,100,247,1,46000,52,1980,6309
15013,45.17869488,4,13,10,100,247,2,40000,52,1980,6309
15014,37.8244098,1,13,10,100,6,1,5300,8,0,0
15015,65.99256155,4,13,30,100,240,1,3000,4,1981,6309
15016,36.55436892,5,14,10,141,207,1,50000,52,1993,6309
15017,47.77423242,4,14,10,102,240,1,104000,52,1977,6309
15018,44.26736602,1,13,0,101,6,1,82000,52,0,6309
15019,26.10309144,1,13,0,140,2,1,0,0,0,0
15020,23.17188995,1,11,30,100,6,1,0,0,0,0
15021,64.36726596,4,13,20,141,215,1,10100,9,1954,0
15022,28.61718806,1,13,20,100,6,1,45000,52,0,6500
15023,30.92498262,5,15,11,101,206,2,55000,52,1997,6309
15024,30.89455019,4,13,10,100,240,1,38000,26,1980,6309
15025,31.30030835,4,13,10,100,247,1,52000,52,1980,6309
15026,23.72567213,4,13,20,101,209,2,44000,22,1990,6309
15027,39.0496189,4,12,10,102,310,1,64000,52,1983,6309
15028,36.90276077,5,14,20,106,209,1,70000,52,1985,6309
15029,52.58926209,5,13,20,100,233,1,37000,42,1984,6309
15030,46.32073627,1,13,0,141,15,1,78000,52,0,6309
15031,29.50703093,1,13,10,102,6,1,45000,52,0,6309
15032,35.11891121,1,9,0,141,26,1,84000,52,0,6309
15033,37.06435281,1,11,0,100,6,1,33000,52,0,6309
15034,36.18248388,1,13,10,101,6,1,60000,52,0,6309
15035,53.14508875,1,9,0,100,6,1,60000,52,0,0
15036,49.26271031,4,13,20,141,247,1,80000,52,1975,6500
15037,38.19528948,1,9,0,100,29,1,40000,32,0,6500
15038,30.58781398,1,13,0,102,25,1,49000,52,0,6500
15039,34.52890177,5,12,20,100,231,1,70000,50,1989,6309
15040,30.22983391,5,13,20,101,231,2,36000,50,1996,0
15041,50.79848502,1,13,30,141,36,1,40000,52,0,6500
15042,29.31177844,5,13,10,102,210,1,65000,50,1997,6309
15043,56.61797423,4,9,0,101,139,1,60000,52,1958,6309
15044,50.62645883,4,13,10,100,233,2,52000,52,1978,6309
15045,41.59366312,1,11,0,101,6,1,79000,52,0,6500
15046,54.10520328,1,13,0,100,6,1,0,0,0,0
15047,32.62827697,4,13,10,100,240,1,70000,52,1982,6309
15048,57.27319275,1,13,0,141,6,1,56000,52,0,6500
15049,28.57922777,4,11,20,102,217,2,23000,49,1994,6309
15050,50.98561606,4,13,10,100,233,1,45500,52,1975,6309
15051,29.40918585,1,12,0,101,6,1,32000,40,0,6309
15052,25.78025483,1,13,0,100,6,2,0,0,0,0
15053,29.96294932,5,12,10,106,303,1,29000,52,1984,6309
15054,38.37171391,4,13,10,101,247,1,52000,40,1986,6309
15055,33.80038307,4,13,10,102,247,2,12000,52,1979,6500
15056,65.66154063,1,12,0,100,31,1,0,0,0,0
15057,23.2736167,5,11,10,100,303,1,21000,52,1978,6500
15058,35.79396736,1,13,10,102,12,1,59000,52,0,6500
15059,49.03857336,1,13,0,102,11,2,68000,52,0,6309
15060,29.70109892,4,13,10,102,247,2,85000,52,1980,6309
15061,42.23094553,1,9,0,100,6,1,12000,25,0,6309
15062,53.48299767,1,12,0,100,6,1,0,0,0,0
15063,25.99859144,4,13,11,101,233,2,50000,40,1990,6309
15064,56.39679745,1,11,0,100,6,1,70000,52,0,6309
15065,33.39763653,5,13,10,100,210,1,55000,52,1998,0
15066,43.80055851,5,13,30,100,207,1,7000,16,1998,6500
15067,22.244461,1,11,0,101,6,1,14000,44,0,6309
15068,36.12050548,4,9,11,100,303,1,12000,25,1975,6309
15069,29.90075923,1,13,0,101,6,1,50000,52,0,6500
15070,25.0557457,4,13,10,140,220,1,35000,52,1991,6500
15071,51.89660047,1,13,0,101,12,1,55000,52,0,6309
15072,34.49962154,1,12,0,101,35,1,63000,52,0,6500
15073,23.09704491,1,11,10,101,6,1,2000,40,0,6309
15074,26.3111188,5,13,10,100,209,2,60000,48,1991,6309
15075,28.03963111,4,13,10,141,210,1,48000,52,1981,6500
15076,40.4220975,1,9,0,100,19,2,30000,52,0,6309
15077,48.74453634,1,13,0,102,6,1,68000,52,0,6500
15078,53.23359304,1,11,0,101,55,1,51000,52,0,6309
15079,66.09016263,4,12,10,141,120,1,0,0,1946,0
15080,36.88492192,1,11,0,101,48,1,79000,52,0,6500
15081,47.6168882,1,14,10,101,6,1,62000,52,0,6309
15082,34.55130179,1,10,0,101,36,1,33000,52,0,6409
15083,26.28728517,5,13,10,100,210,1,48000,52,1999,6309
15084,26.33575239,5,13,10,102,210,1,49000,52,1999,0
15085,26.08575955,5,13,10,102,210,1,47000,52,1998,0
15086,52.8242606,1,12,0,100,6,1,0,0,0,0
15087,58.87776995,1,11,0,102,4,2,0,0,0,0
15088,28.28249577,4,13,10,101,233,2,42000,48,1997,0
15089,43.30953438,1,10,10,102,6,1,92000,50,0,6309
15090,46.91280444,4,13,10,100,233,1,20000,52,1975,6309
15091,29.3121451,1,11,0,106,39,2,12000,30,0,0
15092,22.07723107,5,8,21,101,303,2,11000,52,1997,6309
15093,39.3313723,1,13,0,102,53,1,40000,52,0,6309
15094,53.66533999,1,16,0,102,39,2,0,0,0,0
15095,33.24610455,4,11,10,102,303,1,70000,42,1977,6500
15096,49.74011845,1,11,0,100,5,2,53000,52,0,6409
15097,39.2239241,1,11,0,102,6,1,64000,52,0,6309
15098,22.97044104,1,9,0,100,6,1,20000,36,0,6309
15099,45.78104456,4,11,30,101,206,1,34400,50,1980,0
15100,57.39825668,4,13,0,141,233,1,45700,50,1966,6309
15101,34.58940635,1,13,10,102,6,1,53000,50,0,6309
15102,47.30763061,1,12,0,100,36,2,57000,52,0,6309
15103,37.27404201,4,13,20,141,206,1,52000,52,1975,6409
15104,54.0205663,1,13,0,102,17,1,58000,52,0,6309
15105,51.71663587,1,8,0,101,39,2,30000,52,0,6309
15106,45.6395139,1,13,10,100,40,2,45000,52,0,6309
15107,37.79361645,1,13,0,101,6,1,76000,50,0,6500
15108,34.79381283,4,13,10,100,217,1,60000,52,1973,6309
15109,36.10835631,1,14,10,141,48,1,64000,52,0,6500
15110,32.49644628,1,11,0,100,6,2,54000,52,0,6309
15111,34.87659686,1,13,0,102,6,2,30000,52,0,6500
15112,51.89031181,1,13,0,141,29,1,78000,52,0,6309
15113,37.94058067,4,13,0,106,209,1,55000,52,1985,6500
15114,26.49411551,1,11,0,101,6,1,26000,52,0,6500
